date_created,date_updated,deleted_by_user,user_id,prolific_pid,study_id,wordle_play_frequency,native_english,primed_emotion,has_enhanced_feedback,presurvey_time,baseballcost,lakedays,postsurvey_time,widgettime,did_start_bonus_rounds,end_arousal,end_valence,session_id_x,minutes,crt1,crt2,crt3,crt,control,anger,empathy,anger_empathy,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,First Language,Nationality,Sex,t_anger,t_empathy
2022-04-06 22:25:44.836603,2022-04-06 22:49:55.491848,0,5aa5e7d-a47-fdb8-81c8-1e233511bb0,9055191757402908770,624de9bcb04ac661022a053d,1,1,control,1,2022-04-06 22:25:44.835559,0.1,12.0,2022-04-06 22:49:55.491731,100.0,0,30.0,89.0,624e1261352ba8351851de78,24.166666666666668,0,0,0,0,0,0,1,0,APPROVED,2022-04-06 22:21:25.460000,2022-04-06 22:50:03.115000,1717.655,24.0,77,0,100,2022-04-07 13:17:48.554000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 22:25:46.156550,2022-04-06 22:34:41.969687,0,0634a61-dc30-5f23-7c3-86b40a27867,-6080981361435336720,624de9bcb04ac661022a053d,11-100,1,control,1,2022-04-06 22:25:46.155330,0.1,47.0,2022-04-06 22:34:41.969574,100.0,0,100.0,100.0,624e129f0d95568e5a6f2515,8.916666666666666,0,0,1,1,0,0,1,0,APPROVED,2022-04-06 22:22:25.324000,2022-04-06 22:34:49.153000,743.829,22.0,285,3,99,2022-04-07 13:17:49.605000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 22:25:55.900570,2022-04-06 22:38:19.437162,0,d655cfb-73d2-227b-3e-23340f4da8fa,2024468102796804060,624de9bcb04ac661022a053c,0,1,control,1,2022-04-06 22:25:55.899421,0.05,47.0,2022-04-06 22:38:19.437010,5.0,0,58.0,67.0,624e12dc9d49469c6b42f2a3,12.383333333333333,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 22:23:26.161000,2022-04-06 22:38:25.670000,899.509,23.0,1418,2,100,2022-04-07 13:16:09.180000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-06 22:26:05.902028,2022-04-06 22:33:17.521719,0,d148a4d-bb3e-f1a0-883e-b40684d8f7e,6262492863963730455,624de9bcb04ac661022a053d,11-100,1,anger,1,2022-04-06 22:26:05.901011,0.1,24.0,2022-04-06 22:33:17.521598,5.0,0,87.0,86.0,624e10fa8b901604a9b9ff67,7.183333333333334,0,1,0,1,0,0,0,1,APPROVED,2022-04-06 22:15:25.082000,2022-04-06 22:33:31.292000,1086.21,43.0,718,0,100,2022-04-07 13:17:44.253000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 22:26:07.529534,2022-04-06 22:40:30.326490,0,d17ac-d35-dd76-b0fc-088e4eb10d7f,3408918760097544056,624de9bcb04ac661022a053c,11-100,1,anger,0,2022-04-06 22:26:07.528489,0.05,47.0,2022-04-06 22:40:30.326361,5.0,0,27.0,80.0,624e11228b901604a9b9ff6a,14.366666666666667,1,1,1,3,0,1,0,0,APPROVED,2022-04-06 22:16:05.555000,2022-04-06 22:40:45.700000,1480.145,26.0,637,1,100,2022-04-07 13:16:06.631000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 22:26:08.911962,2022-04-06 22:30:23.962751,0,7a00a0-01e7-6ea6-4c6-0bb44f28cda,-453004732905287574,624de9bcb04ac661022a053c,11-100,1,anger,0,2022-04-06 22:26:08.910978,0.05,47.0,2022-04-06 22:30:23.962634,5.0,0,85.0,77.0,624e1300f7d3fa1e75d64aec,4.25,1,1,1,3,0,1,0,0,APPROVED,2022-04-06 22:24:03.450000,2022-04-06 22:30:32.476000,389.026,22.0,403,3,99,2022-04-07 13:16:09.486000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 22:26:25.961990,2022-04-06 22:42:12.345839,0,b5a50ef-61fe-f1b-1221-a0a682b52460,-2754252305937137971,624de9bcb04ac661022a053d,2-10,1,anger,1,2022-04-06 22:26:25.960703,100.0,24.0,2022-04-06 22:42:12.345709,100.0,0,9.0,14.0,624e12346cf0f2d78d5847a5,15.766666666666667,0,0,0,0,0,0,0,1,APPROVED,2022-04-06 22:20:39.137000,2022-04-06 22:42:21.652000,1302.515,50.0,2054,2,100,2022-04-07 13:17:47.953000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 22:26:27.745857,2022-04-06 22:33:58.455251,0,bba2636-4ff4-83-f620-4dfc57f7f00e,-1509468951928294985,624de9bcb04ac661022a053c,0,1,control,0,2022-04-06 22:26:27.744727,0.1,47.0,2022-04-06 22:33:58.455133,5.0,0,16.0,27.0,624e10871705f3a63def54ab,7.5,0,1,1,2,1,0,0,0,APPROVED,2022-04-06 22:18:31.767000,2022-04-06 22:34:12.393000,940.626,28.0,1828,4,100,2022-04-07 13:16:05.518000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-06 22:26:30.787783,2022-04-06 22:37:23.387283,0,afcc212-e81f-dd72-3412-87f822c2f5,-5682922873014905739,624de9bcb04ac661022a053c,0,1,control,1,2022-04-06 22:26:30.786630,0.05,47.0,2022-04-06 22:37:23.387158,5.0,0,56.0,68.0,624e1321dad441261bcdb28a,10.866666666666667,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 22:24:35.515000,2022-04-06 22:37:35.032000,779.517,36.0,2469,7,100,2022-04-07 13:16:09.652000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-06 22:26:52.297878,2022-04-06 22:43:09.529058,0,a2b665-511-6d8b-4a5-b3fa1baadba2,3006126161089085517,624de9bcb04ac661022a053d,2-10,1,control,1,2022-04-06 22:26:52.296554,0.05,47.0,2022-04-06 22:43:09.528938,20.0,0,64.0,97.0,624e120702a5cdc514dc8fb5,16.283333333333335,1,0,1,2,0,0,1,0,APPROVED,2022-04-06 22:19:54.798000,2022-04-06 22:43:32.381000,1417.583,46.0,1661,0,100,2022-04-07 13:17:47.095000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 22:27:00.245308,2022-04-06 22:35:46.902026,0,46224-85a5-be4-6b65-213c4762735,5106734991064249690,624de9bcb04ac661022a053c,2-10,1,control,0,2022-04-06 22:27:00.244187,0.05,47.0,2022-04-06 22:35:46.901898,5.0,0,39.0,59.0,624e133e12dc443868acf379,8.766666666666667,1,1,1,3,1,0,0,0,APPROVED,2022-04-06 22:25:04.472000,2022-04-06 22:35:55.281000,650.809,20.0,732,4,99,2022-04-07 13:16:10.077000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-06 22:27:17.491550,2022-04-06 22:40:06.588069,0,066154d-75e-2dc5-b6ff-28ec2248388b,6803137140596905423,624de9bcb04ac661022a053d,2-10,1,anger,0,2022-04-06 22:27:17.488984,0.1,47.0,2022-04-06 22:39:50.541467,5.0,1,89.0,65.0,624e10319cd8c061bb239e80,12.55,0,1,1,2,0,1,0,0,APPROVED,2022-04-06 22:12:04.221000,2022-04-06 22:40:02.124000,1677.903,22.0,649,1,100,2022-04-07 13:17:41.786000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 22:27:26.878800,2022-04-06 22:48:31.244659,0,4773c1c-b1e8-6e71-b48-5e46a2f348cd,-3997758485738163959,624de9bcb04ac661022a053c,2-10,1,control,0,2022-04-06 22:27:26.877796,0.05,47.0,2022-04-06 22:48:31.244533,5.0,0,49.0,70.0,624e123b60b1fba931fe006c,21.066666666666663,1,1,1,3,1,0,0,0,APPROVED,2022-04-06 22:20:46.816000,2022-04-06 22:48:49.384000,1682.568,29.0,76,0,100,2022-04-07 13:16:08.077000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-06 22:27:49.260383,2022-04-06 22:40:30.480685,0,8a8a7-d741-8052-b02-0fcb5a06ef42,-2853444749425863331,624de9bcb04ac661022a053d,11-100,1,control,0,2022-04-06 22:27:49.259256,0.05,47.0,2022-04-06 22:40:30.480521,100.0,0,66.0,76.0,624e131fa1e808628762ac4d,12.683333333333334,1,0,1,2,1,0,0,0,APPROVED,2022-04-06 22:24:36.299000,2022-04-06 22:40:45.067000,968.768,32.0,976,0,100,2022-04-07 13:17:51.105000,42B25E2B,United States,United States,English,United States,Female,0,0
2022-04-06 22:27:51.714646,2022-04-06 22:56:27.768524,0,371fe6b-e275-4864-d3b2-2c7bafe53b0,6643295806822887285,624de9bcb04ac661022a053d,0,1,anger,1,2022-04-06 22:27:51.713653,0.1,47.0,2022-04-06 22:56:18.310201,5.0,1,78.0,71.0,624e10e4ce7ed3d67dbc6af2,28.433333333333334,0,1,1,2,0,0,0,1,APPROVED,2022-04-06 22:15:10.173000,2022-04-06 22:56:30.433000,2480.26,47.0,1944,10,99,2022-04-07 13:17:44.066000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 22:28:18.590728,2022-04-06 22:36:17.235791,0,16612-fde-d644-551d-6e3d6f178ba,-226495282851204348,624de9bcb04ac661022a053c,0,1,anger,1,2022-04-06 22:28:18.589711,0.05,47.0,2022-04-06 22:36:17.235667,5.0,0,24.0,0.0,624e124ab8d6c5707d6f345a,7.966666666666667,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 22:20:58.563000,2022-04-06 22:36:22.306000,923.743,39.0,3043,1,100,2022-04-07 13:16:08.478000,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-06 22:28:23.991156,2022-04-07 01:00:53.573518,0,5c57ea-17c-3180-c18a-5d27dadd7237,4240434393155891414,624de9bcb04ac661022a053d,11-100,1,anger,0,2022-04-06 22:28:23.990121,0.1,47.0,2022-04-06 22:52:11.176679,5.0,1,89.0,94.0,624e128133d999c8765a8980,23.78333333333333,0,1,1,2,0,1,0,0,APPROVED,2022-04-06 22:22:24.799000,2022-04-06 22:52:24.407000,1799.608,54.0,744,6,98,2022-04-07 13:17:48.875000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 22:28:34.274442,2022-04-06 22:36:42.284140,0,e2ea81-1f12-4f3b-617b-58d1224d8b,6486584345691746865,624de9bcb04ac661022a053c,2-10,1,anger,1,2022-04-06 22:28:34.273358,0.05,47.0,2022-04-06 22:36:42.284025,5.0,0,45.0,53.0,624e11301812703b571e7d9e,8.133333333333333,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 22:16:18.487000,2022-04-06 22:36:51.164000,1232.677,34.0,1727,1,100,2022-04-07 13:16:06.797000,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-06 22:28:36.451111,2022-04-06 22:50:10.165380,0,1f818a1-e0c2-df41-08c5-6c653d00c35d,352675813522009049,624de9bcb04ac661022a053d,0,1,anger,1,2022-04-06 22:28:36.450043,0.05,12.0,2022-04-06 22:50:10.165229,100.0,0,75.0,18.0,624e12b7e4f4e74fee67d747,21.55,1,0,0,1,0,0,0,1,APPROVED,2022-04-06 22:22:51.879000,2022-04-06 22:50:36.998000,1665.119,47.0,261,2,100,2022-04-07 13:17:50.226000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 22:28:44.881167,2022-04-06 22:51:31.810794,0,d8ef12-1ce7-bb01-b725-153fa8516e0e,4291322398214483982,624de9bcb04ac661022a053c,11-100,1,control,0,2022-04-06 22:28:44.880145,0.05,47.0,2022-04-06 22:51:31.810657,5.0,1,80.0,94.0,624e133a333fc572e383cbcf,22.766666666666666,1,1,1,3,1,0,0,0,APPROVED,2022-04-06 22:25:00.516000,2022-04-06 22:44:23.978000,1163.462,40.0,1053,5,100,2022-04-07 13:16:09.803000,42B25E2B,India,United States,English,United States,Male,0,0
2022-04-06 22:28:51.694583,2022-04-06 22:43:52.221657,0,183c602-430a-bc33-4e0b-85061def66,-8693473878812294238,624de9bcb04ac661022a053d,0,1,control,0,2022-04-06 22:28:51.693566,0.05,24.0,2022-04-06 22:43:52.221539,20.0,0,25.0,85.0,624e136f945ddfe2f893880b,15.0,1,0,0,1,1,0,0,0,APPROVED,2022-04-06 22:25:53.984000,2022-04-06 22:44:01.910000,1087.926,53.0,153,1,100,2022-04-07 13:17:51.765000,42B25E2B,United States,United States,English,United States,Female,0,0
2022-04-06 22:28:52.660591,2022-04-06 22:39:29.336643,0,af815d-3e8c-067c-453f-3d8c212c2a20,-324586669282474868,624de9bcb04ac661022a053c,11-100,1,anger,0,2022-04-06 22:28:52.659544,0.05,47.0,2022-04-06 22:39:29.336509,100.0,0,74.0,80.0,624e135658147aad1aeb79fd,10.6,1,0,1,2,0,1,0,0,APPROVED,2022-04-06 22:25:30.400000,2022-04-06 22:39:36.506000,846.106,28.0,138,0,100,2022-04-07 13:16:10.264000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 22:29:22.509881,2022-04-06 22:39:06.143029,0,4d6ed1d-e062-be7c-b7df-355873814,-497033195096421631,624de9bcb04ac661022a053d,11-100,1,control,0,2022-04-06 22:29:22.508834,0.1,47.0,2022-04-06 22:38:31.440136,5.0,1,76.0,100.0,624e1261b8d6c5707d6f345b,9.133333333333333,0,1,1,2,1,0,0,0,APPROVED,2022-04-06 22:21:27.985000,2022-04-06 22:38:50.218000,1042.233,71.0,1321,5,100,2022-04-07 13:17:48.353000,42B25E2B,United States,United States,English,United States,Female,0,0
2022-04-06 22:29:25.413249,2022-04-06 22:35:35.320433,0,e1e3e2e-d660-5e5-2b1-3ffb18d682cc,-8556465342082702541,624de9bcb04ac661022a053c,11-100,1,anger,0,2022-04-06 22:29:25.412244,0.05,24.0,2022-04-06 22:35:35.320316,100.0,0,62.0,37.0,624e13610132f77ecc180ccb,6.15,1,0,0,1,0,1,0,0,APPROVED,2022-04-06 22:25:40.953000,2022-04-06 22:35:46.665000,605.712,40.0,1717,0,100,2022-04-07 13:16:10.394000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 22:29:36.110860,2022-04-06 22:38:55.856879,0,402442-e818-4680-3b72-22aebecb4d,-1348042111126354224,624de9bcb04ac661022a053d,11-100,1,anger,0,2022-04-06 22:29:36.109731,0.1,12.0,2022-04-06 22:38:55.856761,5.0,0,94.0,89.0,624e131c9f19bd619e679b54,9.316666666666666,0,1,0,1,0,1,0,0,APPROVED,2022-04-06 22:24:32.124000,2022-04-06 22:39:01.724000,869.6,25.0,305,3,99,2022-04-07 13:17:50.905000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 22:29:38.645493,2022-04-06 22:45:42.463544,0,bf6d2db-4ac-ef06-20c6-5dc141b2a0c7,4318010473209625360,624de9bcb04ac661022a053d,11-100,1,anger,0,2022-04-06 22:29:38.644425,10.0,47.0,2022-04-06 22:45:42.463428,5.0,0,96.0,82.0,624e1321ec8a012edc17c1fb,16.05,0,1,1,2,0,1,0,0,APPROVED,2022-04-06 22:24:42.436000,2022-04-06 22:45:54.608000,1272.172,74.0,1329,2,100,2022-04-07 13:17:51.266000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 22:29:49.092403,2022-04-06 22:33:58.550866,0,e6bd01b-a32d-4c00-1b55-3da76dc02db,5560395913294954597,624de9bcb04ac661022a053c,2-10,1,anger,1,2022-04-06 22:29:49.091410,0.05,47.0,2022-04-06 22:33:58.550751,5.0,0,58.0,78.0,624e1118cd5b52bcc30826c2,4.15,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 22:18:44.884000,2022-04-06 22:34:06.833000,921.949,46.0,2864,4,100,2022-04-07 13:16:06.500000,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-06 22:30:12.658108,2022-04-06 22:36:28.995476,0,ef334ce-0ec2-f13d-cd6a-cde12273515,-8994360904457343611,624de9bcb04ac661022a053d,101+,1,anger,1,2022-04-06 22:30:12.657122,0.05,47.0,2022-04-06 22:36:28.995307,5.0,0,81.0,21.0,624e13d834f45e4afd942c5c,6.266666666666667,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 22:28:10.570000,2022-04-06 22:36:49.935000,519.365,35.0,200,0,100,2022-04-07 13:17:52.706000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 22:30:15.173846,2022-04-06 22:44:14.532446,0,2f55a8-76ed-5ca4-4aa6-b6a6efd3d0fe,559532497663929758,624de9bcb04ac661022a053c,1,1,anger,0,2022-04-06 22:30:15.172837,0.05,47.0,2022-04-06 22:43:44.060355,5.0,1,0.0,0.0,624e12efefdc0dadf8d76da8,13.466666666666669,1,1,1,3,0,1,0,0,APPROVED,2022-04-06 22:23:49.523000,2022-04-06 22:43:56.166000,1206.643,27.0,2388,1,100,2022-04-07 13:16:09.352000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 22:30:24.365300,2022-04-06 22:48:27.713404,0,715aa4-74aa-db0-6128-73a135d2cfc1,5604691362352345267,624de9bcb04ac661022a053c,0,1,control,0,2022-04-06 22:30:24.364239,0.05,47.0,2022-04-06 22:47:42.374631,5.0,1,27.0,39.0,624e13aadad441261bcdb291,17.3,1,1,1,3,1,0,0,0,APPROVED,2022-04-06 22:26:53.103000,2022-04-06 22:47:59.766000,1266.663,26.0,3003,2,100,2022-04-07 13:16:10.670000,42B25E2B,United States,United States,English,United States,Male,0,0
2022-04-06 22:30:50.124389,2022-04-06 22:37:19.959242,0,34f36c-f313-b54e-cf-580ed3d47f86,-3258363943758188970,624de9bcb04ac661022a053d,11-100,1,anger,1,2022-04-06 22:30:50.123266,0.05,47.0,2022-04-06 22:37:19.959116,5.0,0,79.0,77.0,624e13c1cc498d615b90e3b1,6.483333333333333,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 22:27:17.185000,2022-04-06 22:37:31.179000,613.994,28.0,1054,4,100,2022-04-07 13:17:52.552000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 22:30:51.616473,2022-04-06 22:42:14.391208,0,fadc58c-203-787f-8d38-734e6e5818fb,-7695972490125796654,624de9bcb04ac661022a053d,2-10,1,control,0,2022-04-06 22:30:51.615450,0.05,24.0,2022-04-06 22:42:14.391095,5.0,0,82.0,19.0,624e137652c22302c497c23c,11.366666666666667,1,1,0,2,1,0,0,0,APPROVED,2022-04-06 22:26:01.273000,2022-04-06 22:42:25.110000,983.837,34.0,756,0,100,2022-04-07 13:17:51.902000,42B25E2B,United States,United States,English,United States,Female,0,0
2022-04-06 22:30:57.548844,2022-04-06 22:49:51.634719,0,c12e030-708-c13-66ac-814547f7d5,-8276879137287156569,624de9bcb04ac661022a053d,0,1,anger,0,2022-04-06 22:30:57.547798,0.1,0.12,2022-04-06 22:49:33.612355,100.0,1,100.0,100.0,624e13b56cf0f2d78d5847b7,18.6,0,0,0,0,0,1,0,0,APPROVED,2022-04-06 22:27:04.728000,2022-04-06 22:49:45.493000,1360.765,52.0,732,0,100,2022-04-07 13:17:52.248000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 22:31:05.057379,2022-04-06 22:40:07.689177,0,72ca14d-b4a-2fa-a717-784b71fa1,-3070892685131208230,624de9bcb04ac661022a053c,11-100,1,anger,1,2022-04-06 22:31:05.056352,0.05,47.0,2022-04-06 22:40:07.689059,100.0,0,57.0,63.0,624e12d3146459a544a73fa8,9.033333333333331,1,0,1,2,0,0,0,1,APPROVED,2022-04-06 22:25:54.467000,2022-04-06 22:40:25.286000,870.819,37.0,704,3,100,2022-04-07 13:16:09.038000,42B25E2B,United States,United States,English,United States,Male,1,1
2022-04-06 22:31:25.920582,2022-04-06 22:54:04.657775,0,041db42-a0a1-b5f4-a2fd-5fe33d24,-7478902397212182648,624de9bcb04ac661022a053d,0,1,anger,1,2022-04-06 22:31:25.919527,5.0,47.0,2022-04-06 22:54:04.657651,5.0,0,84.0,82.0,624e10e166da1ead9382286d,22.633333333333333,0,1,1,2,0,0,0,1,APPROVED,2022-04-06 22:15:42.098000,2022-04-06 22:54:31.243000,2329.145,59.0,544,2,100,2022-04-07 13:17:43.901000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 22:31:30.961552,2022-04-06 22:42:51.098533,0,dadc257-1533-a25-ea4d-643a34a7ce57,4678255670742929689,624de9bcb04ac661022a053d,0,1,control,0,2022-04-06 22:31:30.960468,2.1,24.0,2022-04-06 22:42:51.098397,100.0,0,100.0,100.0,624e11a8d771e0ded854198a,11.333333333333334,0,0,0,0,1,0,0,0,APPROVED,2022-04-06 22:18:20.564000,2022-04-06 22:43:01.424000,1480.86,22.0,430,5,98,2022-04-07 13:17:46.018000,42B25E2B,United States,United States,English,United States,Female,0,0
2022-04-06 22:31:32.404170,2022-04-06 22:42:42.046255,0,b4e51cd-43c2-a881-0660-d45a833d57,771226710582636301,624de9bcb04ac661022a053c,1,1,anger,0,2022-04-06 22:31:32.403094,0.1,47.0,2022-04-06 22:42:42.046139,100.0,0,0.0,0.0,624e146d515422857d23a907,11.15,0,0,1,1,0,1,0,0,APPROVED,2022-04-06 22:30:09.291000,2022-04-06 22:42:48.358000,759.067,41.0,2573,6,100,2022-04-07 13:16:11.518000,42B25E2B,United States,United States,English,United States,Male,1,0
2022-04-06 22:31:36.114265,2022-04-06 22:41:06.728992,0,f7f4e7a-82bc-54d0-a741-84037d561d02,-7583816271757606030,624de9bcb04ac661022a053d,2-10,1,anger,1,2022-04-06 22:31:36.113243,5.0,47.0,2022-04-06 22:41:06.728857,5.0,0,65.0,67.0,624e0f4ff3f704ba39760215,9.5,0,1,1,2,0,0,0,1,APPROVED,2022-04-06 22:09:05.733000,2022-04-06 22:41:14.158000,1928.425,38.0,506,2,100,2022-04-07 13:17:39.486000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 22:32:00.577181,2022-04-06 22:50:04.455776,0,7bf16ae-8ed4-2e8-e864-aca457582fdd,-1571849214677241956,624de9bcb04ac661022a053d,0,0,anger,0,2022-04-06 22:32:00.576165,0.5,47.0,2022-04-06 22:50:04.455661,5.0,0,86.0,88.0,624e12dd640fd332ee2a782e,18.05,0,1,1,2,0,1,0,0,APPROVED,2022-04-06 22:23:29.905000,2022-04-06 22:50:16.796000,1606.891,55.0,1403,1,100,2022-04-07 13:17:50.749000,42B25E2B,France,United States,English,United States,Female,1,0
2022-04-06 22:32:27.214710,2022-04-06 22:41:23.768442,0,0256ea0-8038-ba86-cf-cb368f5fe53b,8510116612891898398,624de9bcb04ac661022a053c,11-100,1,control,1,2022-04-06 22:32:27.213726,0.05,47.0,2022-04-06 22:40:39.115487,5.0,1,66.0,90.0,624e1396d4d2f493f8786920,8.183333333333334,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 22:26:36.310000,2022-04-06 22:40:55.243000,858.933,38.0,1132,1,100,2022-04-07 13:16:10.525000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-06 22:32:51.179687,2022-04-06 22:56:19.189116,0,100ef-f0fd-5d6-80a1-f023eb5f8d86,5653021085339472656,624de9bcb04ac661022a053d,11-100,1,anger,1,2022-04-06 22:32:51.178576,0.1,47.0,2022-04-06 22:56:19.188989,5.0,0,24.0,34.0,624e14467b0bf911bcc7941e,23.466666666666665,0,1,1,2,0,0,0,1,APPROVED,2022-04-06 22:30:11.190000,2022-04-06 22:56:25.282000,1574.092,25.0,939,2,100,2022-04-07 13:17:53.827000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 22:33:16.330388,2022-04-06 22:44:11.586103,0,ff7b216-1b6a-883a-6856-f471511e4b,-5739871471947318672,624de9bcb04ac661022a053d,0,1,control,0,2022-04-06 22:33:16.329402,0.1,24.0,2022-04-06 22:44:11.585956,50.0,0,53.0,52.0,624e1411f527fca8ae70602c,10.916666666666666,0,0,0,0,1,0,0,0,APPROVED,2022-04-06 22:28:37.330000,2022-04-06 22:44:19.451000,942.121,49.0,1183,4,100,2022-04-07 13:17:53.517000,42B25E2B,United States,United States,English,United States,Female,0,0
2022-04-06 22:33:22.650129,2022-04-06 22:43:29.237546,0,e24e54-6d15-f45-6a0-b726615da08,-6000638498294244809,624de9bcb04ac661022a053d,0,1,anger,0,2022-04-06 22:33:22.649111,0.1,47.0,2022-04-06 22:43:29.237429,5.0,0,66.0,48.0,624e1275d771e0ded8541994,10.1,0,1,1,2,0,1,0,0,APPROVED,2022-04-06 22:21:47.460000,2022-04-06 22:43:37.078000,1309.618,39.0,834,2,100,2022-04-07 13:17:48.720000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 22:33:40.419295,2022-04-06 22:59:53.156996,0,e5f1e1f-b126-b863-61c2-f21ad8e486,6468952234113845066,624de9bcb04ac661022a053d,2-10,1,anger,1,2022-04-06 22:33:40.418187,0.05,47.0,2022-04-06 22:59:53.156879,5.0,0,0.0,62.0,624e12a1302955c6f47a5c42,26.2,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 22:22:47.028000,2022-04-06 23:00:04.154000,2237.126,41.0,1350,8,98,2022-04-07 13:17:49.768000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 22:33:50.355089,2022-04-06 22:43:34.646140,0,bca3054-78e4-02d3-0e8e-63f346720,7566143005292606390,624de9bcb04ac661022a053d,2-10,1,anger,0,2022-04-06 22:33:50.354013,0.1,23.99,2022-04-06 22:43:34.646005,100.0,0,95.0,100.0,624e1448c64b4237fef1929f,9.733333333333333,0,0,0,0,0,1,0,0,APPROVED,2022-04-06 22:29:41.432000,2022-04-06 22:43:44.958000,843.526,34.0,708,7,97,2022-04-07 13:17:54.002000,42B25E2B,United States,United States,English,United States,Female,1,0
2022-04-06 22:33:59.292243,2022-04-06 22:48:29.858299,0,4e684ee-6d0-d5c-1fc0-f80aed4e2136,-7222856613272765062,624de9bcb04ac661022a053d,2-10,1,control,1,2022-04-06 22:33:59.291213,0.05,47.0,2022-04-06 22:48:29.858165,5.0,0,70.0,29.0,624e11ade59d24b1d3694f98,14.5,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 22:18:21.877000,2022-04-06 22:48:37.395000,1815.518,36.0,1838,2,100,2022-04-07 13:17:46.177000,42B25E2B,United States,United States,English,United States,Female,0,1
2022-04-06 22:34:34.788319,2022-04-06 22:51:25.887389,0,dfaf70a-25d5-31a6-7ccd-50b35d50af8f,-8256238679797812281,624de9bcb04ac661022a053c,0,1,control,1,2022-04-06 22:34:34.787200,0.05,47.0,2022-04-06 22:51:02.784779,5.0,1,92.0,67.0,624e1405874b9735028903bc,16.45,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 22:28:24.566000,2022-04-06 22:51:18.320000,1373.754,25.0,843,1,100,2022-04-07 13:16:11.127000,42B25E2B,United States,United States,English,United States,Male,0,1
2022-04-06 22:34:35.454015,2022-04-06 22:41:31.560578,0,a41fa45-0f58-b54c-e2fd-e71bf341e0f5,-291655986420450367,624de9bcb04ac661022a053d,101+,1,anger,1,2022-04-06 22:34:35.452945,0.05,47.0,2022-04-06 22:41:06.728268,5.0,1,12.0,46.0,624e13d9baccb94f0e781007,6.516666666666667,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 22:27:37.608000,2022-04-06 22:41:25.078000,827.47,31.0,1599,2,100,2022-04-07 13:17:52.861000,42B25E2B,United States,United States,English,United States,Female,1,1
2022-04-06 22:34:35.665776,2022-04-06 23:04:54.394733,0,3c6220-ee7-f41f-458-18ee51252b,137739477510527145,624de9bcb04ac661022a053c,0,1,control,0,2022-04-06 22:34:35.664643,0.05,47.0,2022-04-06 23:04:31.895616,5.0,1,49.0,50.0,624e123ac64b4237fef1928c,29.933333333333334,1,1,1,3,1,0,0,0,APPROVED,2022-04-06 22:20:46.107000,2022-04-06 23:04:42.403000,2636.296,40.0,1606,4,100,2022-04-07 13:16:07.909000,42B25E2B,United States,United States,English,United States,Male,0,0
